기간	자치구	행정동	구분	계	0~4세	5~9세	10~14세	15~19세	20~24세	25~29세	30~34세	35~39세	40~44세	45~49세	50~54세	55~59세	60~64세	65~69세	70~74세	75~79세	80~84세	85~89세	90~94세	95~99세	100세 이상
2019	서초구	반포1동	한국인	32,868	1,216	1,982	1,950	1,609	1,780	2,633	2,684	3,228	3,345	3,325	2,224	1,825	1,744	1,191	932	616	326	144	73	22	19
2019	서초구	반포1동	외국인	369	11	10	4	3	40	79	56	38	28	26	28	26	11	2	2	1	2	1	1	-	-
2019	서초구	반포2동	계	16,385	669	1,339	1,552	1,190	771	628	589	1,157	1,758	2,049	1,222	852	750	570	555	342	216	86	45	22	23
2019	서초구	반포2동	한국인	16,208	653	1,316	1,535	1,187	771	622	578	1,131	1,728	2,024	1,217	844	747	567	555	341	216	86	45	22	23
2019	서초구	반포2동	외국인	177	16	23	17	3	-	6	11	26	30	25	5	8	3	3	-	1	-	-	-	-	-
2019	서초구	반포3동	계	20,390	775	1,119	1,374	1,383	1,208	1,043	1,120	1,493	1,944	2,366	1,721	1,283	1,149	768	636	492	289	138	62	13	14
2019	서초구	반포3동	한국인	20,329	775	1,117	1,373	1,380	1,208	1,037	1,108	1,481	1,937	2,359	1,718	1,279	1,148	765	636	492	289	138	62	13	14
2019	서초구	반포3동	외국인	61	-	2	1	3	-	6	12	12	7	7	3	4	1	3	-	-	-	-	-	-	-
2019	서초구	반포4동	계	20,232	848	1,032	1,124	1,147	1,185	1,266	1,313	1,704	1,753	1,999	1,563	1,339	1,296	961	763	429	255	163	66	21	5
2019	서초구	반포4동	한국인	19,665	810	971	1,076	1,121	1,176	1,249	1,271	1,632	1,646	1,931	1,512	1,325	1,289	957	761	428	255	163	66	21	5
2019	서초구	반포4동	외국인	567	38	61	48	26	9	17	42	72	107	68	51	14	7	4	2	1	-	-	-	-	-
2019	서초구	방배본동	계	21,585	525	1,056	1,342	1,595	1,355	1,345	1,129	1,431	1,828	2,317	1,945	1,513	1,280	917	759	549	416	176	78	24	5
2019	서초구	방배본동	한국인	21,383	515	1,045	1,327	1,587	1,343	1,336	1,110	1,409	1,791	2,297	1,924	1,505	1,277	914	756	549	415	176	78	24	5
2019	서초구	방배본동	외국인	202	10	11	15	8	12	9	19	22	37	20	21	8	3	3	3	-	1	-	-	-	-
2019	서초구	방배1동	계	17,524	614	591	555	842	1,113	1,475	1,543	1,604	1,392	1,489	1,275	1,182	1,136	925	729	551	293	121	67	16	11
2019	서초구	방배1동	한국인	17,388	613	590	554	841	1,106	1,451	1,505	1,588	1,383	1,484	1,258	1,173	1,133	924	728	551	292	121	66	16	11
2019	서초구	방배1동	외국인	136	1	1	1	1	7	24	38	16	9	5	17	9	3	1	1	-	1	-	1	-	-
2019	서초구	방배2동	계	20,958	622	667	769	927	1,291	1,751	1,670	1,633	1,505	1,701	1,622	1,719	1,717	1,134	954	655	351	163	70	25	12
2019	서초구	방배2동	한국인	20,803	614	665	768	927	1,284	1,742	1,646	1,617	1,481	1,685	1,606	1,699	1,708	1,133	952	655	351	163	70	25	12
2019	서초구	방배2동	외국인	155	8	2	1	-	7	9	24	16	24	16	16	20	9	1	2	-	-	-	-	-	-
2019	서초구	방배3동	계	22,455	676	768	881	1,289	1,450	1,615	1,561	1,601	1,493	1,925	1,829	1,896	1,919	1,278	965	637	370	185	88	23	6
2019	서초구	방배3동	한국인	22,290	675	767	879	1,285	1,439	1,574	1,537	1,592	1,476	1,913	1,812	1,884	1,911	1,274	965	636	370	185	87	23	6
2019	서초구	방배3동	외국인	165	1	1	2	4	11	41	24	9	17	12	17	12	8	4	-	1	-	-	1	-	-
2019	서초구	방배4동	계	24,083	746	996	1,240	1,476	1,470	1,810	1,813	1,954	2,044	2,408	1,911	1,616	1,368	984	881	703	399	167	65	19	13
2019	서초구	방배4동	한국인	23,785	737	969	1,218	1,462	1,464	1,795	1,793	1,922	1,995	2,364	1,887	1,598	1,358	978	881	702	398	167	65	19	13
2019	서초구	방배4동	외국인	298	9	27	22	14	6	15	20	32	49	44	24	18	10	6	-	1	1	-	-	-	-
2019	서초구	양재1동	계	45,940	1,735	2,964	2,327	1,971	2,409	3,155	3,319	4,121	4,100	3,903	3,194	3,221	3,142	2,313	1,781	1,097	622	349	170	42	5
2019	서초구	양재1동	한국인	45,569	1,726	2,958	2,320	1,968	2,394	3,115	3,271	4,069	4,055	3,856	3,153	3,185	3,129	2,309	1,779	1,096	620	349	170	42	5
2019	서초구	양재1동	외국인	371	9	6	7	3	15	40	48	52	45	47	41	36	13	4	2	1	2	-	-	-	-
2019	서초구	양재2동	계	23,161	784	847	770	898	1,305	2,294	2,348	2,359	1,875	2,124	1,654	1,698	1,485	1,011	745	510	259	103	68	17	7
2019	서초구	양재2동	한국인	22,900	780	837	762	895	1,284	2,242	2,307	2,328	1,854	2,105	1,640	1,675	1,478	1,009	741	510	258	103	68	17	7
2019	서초구	양재2동	외국인	261	4	10	8	3	21	52	41	31	21	19	14	23	7	2	4	-	1	-	-	-	-
2019	서초구	내곡동	계	18,481	928	1,342	664	586	880	1,137	1,194	1,901	1,637	1,342	1,186	1,329	1,380	1,004	859	548	315	165	61	13	10
2019	서초구	내곡동	한국인	18,418	928	1,341	664	586	875	1,134	1,181	1,883	1,633	1,337	1,183	1,322	1,377	1,003	859	548	315	165	61	13	10
2019	서초구	내곡동	외국인	63	-	1	-	-	5	3	13	18	4	5	3	7	3	1	-	-	-	-	-	-	-
2019	강남구	소계	계	550,209	15,439	23,402	28,114	32,497	34,690	42,754	41,270	45,900	46,859	53,979	44,027	36,818	33,435	24,599	19,859	13,042	7,357	3,705	1,706	485	272
2019	강남구	소계	한국인	545,169	15,369	23,335	28,063	32,388	34,181	41,785	40,309	45,314	46,394	53,610	43,717	36,529	33,279	24,531	19,823	13,030	7,350	3,703	1,703	485	271
2019	강남구	소계	외국인	5,040	70	67	51	109	509	969	961	586	465	369	310	289	156	68	36	12	7	2	3	-	1
2019	강남구	신사동	계	17,546	441	610	847	944	1,090	1,383	1,288	1,343	1,445	1,765	1,368	1,129	993	827	794	612	388	179	74	17	9
2019	강남구	신사동	한국인	17,254	438	609	844	935	1,057	1,322	1,221	1,306	1,417	1,745	1,359	1,120	990	820	793	612	388	179	73	17	9
2019	강남구	신사동	외국인	292	3	1	3	9	33	61	67	37	28	20	9	9	3	7	1	-	-	-	1	-	-
2019	강남구	논현1동	계	23,792	415	369	392	568	1,564	3,305	3,282	2,909	2,068	1,823	1,471	1,409	1,348	976	797	552	308	144	55	18	19
2019	강남구	논현1동	한국인	23,149	404	360	388	555	1,471	3,169	3,148	2,837	2,026	1,784	1,434	1,379	1,330	974	796	551	307	144	55	18	19
2019	강남구	논현1동	외국인	643	11	9	4	13	93	136	134	72	42	39	37	30	18	2	1	1	1	-	-	-	-
2019	강남구	논현2동	계	21,904	588	639	544	813	1,367	2,253	2,361	2,433	1,898	1,857	1,483	1,415	1,281	951	877	590	287	168	54	25	20
2019	강남구	논현2동	한국인	21,597	586	639	542	794	1,317	2,203	2,322	2,389	1,874	1,835	1,466	1,397	1,269	945	875	590	287	168	54	25	20
2019	강남구	논현2동	외국인	307	2	-	2	19	50	50	39	44	24	22	17	18	12	6	2	-	-	-	-	-	-
2019	강남구	삼성1동	계	14,920	493	497	576	845	1,002	1,124	1,133	1,145	1,178	1,317	1,253	1,198	1,051	720	610	412	204	91	49	16	6
2019	강남구	삼성1동	한국인	14,659	487	488	572	842	988	1,104	1,081	1,115	1,137	1,295	1,235	1,180	1,037	715	605	412	204	91	49	16	6
2019	강남구	삼성1동	외국인	261	6	9	4	3	14	20	52	30	41	22	18	18	14	5	5	-	-	-	-	-	-
2019	강남구	삼성2동	계	30,674	1,046	1,536	1,774	1,714	1,761	2,302	2,440	2,978	3,153	3,374	2,350	1,658	1,337	1,051	932	703	336	134	66	17	12
2019	강남구	삼성2동	한국인	30,440	1,045	1,533	1,769	1,706	1,746	2,277	2,397	2,940	3,121	3,356	2,329	1,644	1,330	1,049	930	703	336	134	66	17	12
2019	강남구	삼성2동	외국인	234	1	3	5	8	15	25	43	38	32	18	21	14	7	2	2	-	-	-	-	-	-
2019	강남구	대치1동	계	25,302	479	1,559	2,902	2,761	1,613	970	628	1,090	2,574	3,686	2,365	1,392	1,084	826	612	369	238	88	42	9	15
2019	강남구	대치1동	한국인	25,256	479	1,557	2,901	2,760	1,610	969	623	1,083	2,567	3,680	2,364	1,389	1,082	821	611	369	238	88	41	9	15
2019	강남구	대치1동	외국인	46	-	2	1	1	3	1	5	7	7	6	1	3	2	5	1	-	-	-	1	-	-
2019	강남구	대치4동	계	20,822	328	495	905	1,750	1,586	1,928	1,783	1,718	1,782	2,443	1,931	1,294	923	624	585	430	187	89	25	6	10
2019	강남구	대치4동	한국인	20,526	320	492	904	1,747	1,559	1,873	1,729	1,683	1,749	2,416	1,914	1,270	916	622	585	430	187	89	25	6	10
2019	강남구	대치4동	외국인	296	8	3	1	3	27	55	54	35	33	27	17	24	7	2	-	-	-	-	-	-	-
2019	강남구	역삼1동	계	37,002	640	538	568	969	2,470	5,654	5,676	4,831	3,192	2,861	2,269	2,022	1,795	1,186	965	719	367	171	71	18	20
2019	강남구	역삼1동	한국인	36,003	634	530	562	956	2,348	5,383	5,457	4,723	3,112	2,811	2,218	1,988	1,781	1,177	962	716	365	171	71	18	20
2019	강남구	역삼1동	외국인	999	6	8	6	13	122	271	219	108	80	50	51	34	14	9	3	3	2	-	-	-	-
2019	강남구	역삼2동	계	37,336	1,207	1,935	2,701	2,759	2,206	2,668	2,485	3,065	3,881	4,793	2,970	1,734	1,453	1,123	1,043	680	363	147	79	25	19
2019	강남구	역삼2동	한국인	37,005	1,201	1,929	2,699	2,753	2,182	2,586	2,421	3,035	3,861	4,760	2,951	1,712	1,442	1,122	1,039	679	363	147	79	25	19
2019	강남구	역삼2동	외국인	331	6	6	2	6	24	82	64	30	20	33	19	22	11	1	4	1	-	-	-	-	-
2019	강남구	도곡1동	계	22,626	681	1,169	1,183	1,194	1,413	1,774	1,688	1,788	1,890	2,025	1,849	1,676	1,514	1,022	752	476	290	149	67	18	8
2019	강남구	도곡1동	한국인	22,467	679	1,167	1,181	1,189	1,401	1,742	1,665	1,770	1,875	2,013	1,840	1,666	1,508	1,016	749	475	289	149	67	18	8
2019	강남구	도곡1동	외국인	159	2	2	2	5	12	32	23	18	15	12	9	10	6	6	3	1	1	-	-	-	-
2019	강남구	도곡2동	계	34,437	1,050	1,934	2,304	2,558	2,236	1,905	1,685	2,254	2,915	3,782	3,081	2,374	1,944	1,540	1,255	779	462	219	118	25	17
2019	강남구	도곡2동	한국인	34,324	1,050	1,934	2,303	2,558	2,232	1,891	1,659	2,239	2,905	3,766	3,073	2,367	1,940	1,537	1,253	779	460	219	117	25	17
2019	강남구	도곡2동	외국인	113	-	-	1	-	4	14	26	15	10	16	8	7	4	3	2	-	2	-	1	-	-
2019	강남구	개포1동	계	6,920	133	252	283	337	418	438	338	397	455	526	577	595	664	545	411	276	140	69	41	14	11
2019	강남구	개포1동	한국인	6,895	133	252	283	337	416	434	336	397	454	517	574	594	662	545	411	276	140	69	41	14	10
2019	강남구	개포1동	외국인	25	-	-	-	-	2	4	2	-	1	9	3	1	2	-	-	-	-	-	-	-	1
2019	강남구	개포4동	계	18,405	514	664	741	972	1,301	1,400	1,447	1,442	1,408	1,670	1,654	1,522	1,410	846	641	381	215	102	56	14	5
2019	강남구	개포4동	한국인	18,236	506	652	737	971	1,295	1,383	1,418	1,424	1,396	1,661	1,635	1,505	1,399	842	640	381	215	101	56	14	5
2019	강남구	개포4동	외국인	169	8	12	4	1	6	17	29	18	12	9	19	17	11	4	1	-	-	1	-	-	-
2019	강남구	일원본동	계	24,399	845	1,547	1,785	1,694	1,432	1,262	1,315	1,896	2,102	2,557	2,053	1,647	1,646	1,104	619	393	217	177	82	20	6
2019	강남구	일원본동	한국인	24,365	845	1,547	1,782	1,692	1,426	1,258	1,309	1,893	2,100	2,553	2,051	1,646	1,645	1,104	619	393	217	177	82	20	6
2019	강남구	일원본동	외국인	34	-	-	3	2	6	4	6	3	2	4	2	1	1	-	-	-	-	-	-	-	-
2019	강남구	일원1동	계	16,438	377	447	527	772	1,002	1,414	1,186	1,241	1,101	1,184	1,298	1,413	1,461	1,043	822	552	328	162	84	19	5
2019	강남구	일원1동	한국인	16,281	376	443	524	771	996	1,388	1,168	1,233	1,088	1,169	1,283	1,390	1,445	1,038	819	552	328	162	84	19	5
2019	강남구	일원1동	외국인	157	1	4	3	1	6	26	18	8	13	15	15	23	16	5	3	-	-	-	-	-	-
2019	강남구	일원2동	계	18,160	598	692	870	1,038	1,030	999	1,203	1,543	1,508	1,665	1,397	1,263	1,353	1,118	905	499	262	147	47	18	5
2019	강남구	일원2동	한국인	18,088	597	690	870	1,038	1,022	972	1,192	1,536	1,502	1,662	1,395	1,261	1,350	1,118	905	499	262	147	47	18	5
2019	강남구	일원2동	외국인	72	1	2	-	-	8	27	11	7	6	3	2	2	3	-	-	-	-	-	-	-	-
2019	강남구	수서동	계	15,934	464	254	256	447	748	1,012	1,252	1,319	894	855	1,026	1,435	1,873	1,464	1,099	709	436	234	116	35	6
2019	강남구	수서동	한국인	15,857	462	254	254	446	743	996	1,242	1,309	889	850	1,022	1,427	1,867	1,462	1,098	709	436	234	116	35	6
2019	강남구	수서동	외국인	77	2	-	2	1	5	16	10	10	5	5	4	8	6	2	1	-	-	-	-	-	-
2019	강남구	세곡동	계	45,064	1,802	3,235	2,389	2,157	2,382	3,061	3,109	4,348	4,002	3,682	3,120	2,978	2,748	1,936	1,560	1,085	744	464	201	53	8
2019	강남구	세곡동	한국인	44,868	1,799	3,232	2,388	2,157	2,366	3,026	3,062	4,320	3,981	3,673	3,106	2,967	2,743	1,934	1,559	1,085	744	464	201	53	8
2019	강남구	세곡동	외국인	196	3	3	1	-	16	35	47	28	21	9	14	11	5	2	1	-	-	-	-	-	-
2019	강남구	압구정동	계	27,712	908	1,371	1,436	1,468	1,644	1,668	1,590	2,106	2,391	2,644	2,161	1,748	1,683	1,446	1,375	1,020	603	269	121	42	18
2019	강남구	압구정동	한국인	27,542	905	1,371	1,434	1,458	1,627	1,630	1,557	2,092	2,374	2,633	2,151	1,743	1,680	1,445	1,374	1,015	603	269	121	42	18
2019	강남구	압구정동	외국인	170	3	-	2	10	17	38	33	14	17	11	10	5	3	1	1	5	-	-	-	-	-
2019	강남구	청담동	계	30,120	1,086	1,392	1,116	1,430	1,952	2,394	2,302	2,756	2,570	2,608	2,448	2,107	1,961	1,352	1,160	717	419	179	112	36	23
2019	강남구	청담동	한국인	29,862	1,082	1,390	1,112	1,416	1,919	2,365	2,257	2,720	2,540	2,586	2,427	2,098	1,956	1,351	1,159	717	418	178	112	36	23
2019	강남구	청담동	외국인	258	4	2	4	14	33	29	45	36	30	22	21	9	5	1	1	-	1	1	-	-	-
2019	강남구	대치2동	계	38,647	618	1,370	2,891	3,793	2,947	2,398	1,699	1,766	2,871	4,798	3,897	2,969	2,295	1,690	1,251	704	356	199	86	28	21
2019	강남구	대치2동	한국인	38,494	618	1,370	2,890	3,793	2,935	2,373	1,673	1,750	2,851	4,784	3,888	2,951	2,289	1,687	1,248	704	356	199	86	28	21
2019	강남구	대치2동	외국인	153	-	-	1	-	12	25	26	16	20	14	9	18	6	3	3	-	-	-	-	-	-
2019	강남구	개포2동	계	22,049	726	897	1,124	1,514	1,526	1,442	1,380	1,532	1,581	2,064	2,006	1,840	1,618	1,209	794	384	207	124	60	12	9
2019	강남구	개포2동	한국인	22,001	723	896	1,124	1,514	1,525	1,441	1,372	1,520	1,575	2,061	2,002	1,835	1,618	1,207	793	383	207	124	60	12	9
2019	강남구	개포2동	외국인	48	3	1	-	-	1	1	8	12	6	3	4	5	-	2	1	1	-	-	-	-	-
2019	송파구	소계	계	682,741	24,742	29,288	28,804	33,042	42,090	54,975	55,673	60,594	53,825	58,090	53,561	52,544	48,179	32,847	23,357	15,127	8,875	4,488	1,860	510	270
2019	송파구	소계	한국인	675,961	24,527	29,107	28,709	32,964	41,736	54,273	54,723	59,804	53,263	57,388	52,751	51,698	47,836	32,762	23,322	15,107	8,867	4,485	1,859	510	270
2019	송파구	소계	외국인	6,780	215	181	95	78	354	702	950	790	562	702	810	846	343	85	35	20	8	3	1	-	-
2019	송파구	풍납1동	계	15,518	429	393	460	560	900	1,054	1,142	1,205	1,035	1,254	1,348	1,551	1,444	984	718	542	313	128	39	11	8
2019	송파구	풍납1동	한국인	14,681	406	370	447	553	875	1,008	1,075	1,120	974	1,151	1,205	1,388	1,385	971	716	539	312	128	39	11	8
2019	송파구	풍납1동	외국인	837	23	23	13	7	25	46	67	85	61	103	143	163	59	13	2	3	1	-	-	-	-
2019	송파구	풍납2동	계	25,288	921	1,118	1,004	1,130	1,664	2,152	1,973	2,216	1,974	2,111	1,889	1,835	1,882	1,248	923	621	342	191	67	20	7
2019	송파구	풍납2동	한국인	25,096	919	1,112	1,001	1,123	1,653	2,122	1,942	2,195	1,959	2,094	1,865	1,819	1,876	1,246	922	621	342	191	67	20	7
2019	송파구	풍납2동	외국인	192	2	6	3	7	11	30	31	21	15	17	24	16	6	2	1	-	-	-	-	-	-
2019	송파구	거여1동	계	13,221	302	421	472	669	905	954	869	864	917	1,200	1,190	1,224	1,069	760	642	403	216	99	32	10	3
2019	송파구	거여1동	한국인	13,114	302	415	471	669	902	950	856	855	902	1,184	1,171	1,207	1,068	758	641	403	216	99	32	10	3
2019	송파구	거여1동	외국인	107	-	6	1	-	3	4	13	9	15	16	19	17	1	2	1	-	-	-	-	-	-
2019	송파구	거여2동	계	16,921	511	592	628	856	943	971	1,012	1,308	1,212	1,557	1,545	1,393	1,386	976	839	593	333	167	67	17	15
2019	송파구	거여2동	한국인	16,842	510	591	628	854	937	961	1,008	1,304	1,205	1,546	1,529	1,378	1,384	976	839	593	333	167	67	17	15
2019	송파구	거여2동	외국인	79	1	1	-	2	6	10	4	4	7	11	16	15	2	-	-	-	-	-	-	-	-
2019	송파구	마천1동	계	20,764	438	747	792	943	1,245	1,320	1,063	1,378	1,344	1,847	1,882	1,870	1,905	1,312	1,044	817	475	221	84	20	17
2019	송파구	마천1동	한국인	20,559	435	742	791	941	1,239	1,308	1,040	1,348	1,325	1,818	1,852	1,847	1,890	1,307	1,042	817	475	221	84	20	17
2019	송파구	마천1동	외국인	205	3	5	1	2	6	12	23	30	19	29	30	23	15	5	2	-	-	-	-	-	-
2019	송파구	마천2동	계	20,242	462	599	638	910	1,226	1,343	1,114	1,296	1,282	1,719	1,864	2,113	1,833	1,285	987	778	461	181	87	34	30
2019	송파구	마천2동	한국인	20,060	458	597	633	908	1,222	1,333	1,092	1,287	1,270	1,682	1,835	2,082	1,824	1,282	986	777	460	181	87	34	30
2019	송파구	마천2동	외국인	182	4	2	5	2	4	10	22	9	12	37	29	31	9	3	1	1	1	-	-	-	-
2019	송파구	방이1동	계	16,524	490	663	773	1,036	1,173	1,351	1,163	1,205	1,247	1,567	1,421	1,321	1,091	775	495	337	216	136	45	11	8
2019	송파구	방이1동	한국인	16,394	487	660	771	1,035	1,164	1,333	1,139	1,184	1,233	1,552	1,418	1,313	1,087	775	492	336	216	135	45	11	8
2019	송파구	방이1동	외국인	130	3	3	2	1	9	18	24	21	14	15	3	8	4	-	3	1	-	1	-	-	-
2019	송파구	방이2동	계	26,044	766	566	564	856	1,625	3,179	3,122	2,666	1,849	1,929	1,874	1,996	1,804	1,264	885	567	308	150	55	17	2
2019	송파구	방이2동	한국인	25,505	754	556	553	853	1,578	3,095	3,028	2,611	1,798	1,880	1,820	1,948	1,792	1,259	882	567	307	150	55	17	2
2019	송파구	방이2동	외국인	539	12	10	11	3	47	84	94	55	51	49	54	48	12	5	3	-	1	-	-	-	-
2019	송파구	오륜동	계	18,864	386	996	1,450	1,509	1,224	1,084	812	1,043	1,529	1,964	1,704	1,453	1,335	1,015	605	343	185	143	71	13	-
2019	송파구	오륜동	한국인	18,853	386	996	1,450	1,509	1,223	1,082	811	1,042	1,528	1,963	1,703	1,452	1,334	1,014	605	343	185	143	71	13	-
2019	송파구	오륜동	외국인	11	-	-	-	-	1	2	1	1	1	1	1	1	1	1	-	-	-	-	-	-	-
2019	송파구	오금동	계	41,067	1,683	1,440	1,431	2,074	2,900	3,038	2,954	3,202	2,692	3,377	3,658	3,618	3,354	2,122	1,424	933	626	342	146	41	12
2019	송파구	오금동	한국인	40,858	1,679	1,439	1,430	2,064	2,881	3,018	2,928	3,176	2,675	3,352	3,635	3,598	3,344	2,121	1,422	930	626	341	146	41	12
2019	송파구	오금동	외국인	209	4	1	1	10	19	20	26	26	17	25	23	20	10	1	2	3	-	1	-	-	-
2019	송파구	송파1동	계	26,026	790	648	634	873	1,660	3,072	3,201	2,629	1,873	1,780	1,917	1,954	1,772	1,274	856	567	304	138	56	19	9
2019	송파구	송파1동	한국인	25,563	772	644	628	864	1,632	3,018	3,130	2,587	1,835	1,732	1,857	1,900	1,748	1,269	855	566	304	138	56	19	9
2019	송파구	송파1동	외국인	463	18	4	6	9	28	54	71	42	38	48	60	54	24	5	1	1	-	-	-	-	-
2019	송파구	송파2동	계	20,862	772	929	872	1,143	1,443	1,599	1,442	1,697	1,541	1,639	1,661	1,815	1,637	1,069	693	408	270	145	61	16	10
2019	송파구	송파2동	한국인	20,691	766	926	868	1,141	1,439	1,594	1,421	1,670	1,525	1,621	1,644	1,787	1,621	1,067	691	408	270	145	61	16	10
2019	송파구	송파2동	외국인	171	6	3	4	2	4	5	21	27	16	18	17	28	16	2	2	-	-	-	-	-	-
2019	송파구	석촌동	계	34,309	1,040	890	899	1,245	2,052	3,824	3,934	3,541	2,562	2,669	2,537	2,666	2,299	1,552	1,148	767	424	176	59	19	6
2019	송파구	석촌동	한국인	33,574	1,019	868	886	1,233	2,021	3,765	3,846	3,468	2,508	2,584	2,440	2,543	2,258	1,543	1,143	767	422	176	59	19	6
2019	송파구	석촌동	외국인	735	21	22	13	12	31	59	88	73	54	85	97	123	41	9	5	-	2	-	-	-	-
2019	송파구	삼전동	계	32,613	892	973	979	1,235	2,003	3,497	3,634	3,410	2,717	2,692	2,382	2,400	2,121	1,382	1,023	639	365	157	83	19	10
2019	송파구	삼전동	한국인	32,201	871	962	972	1,234	1,974	3,423	3,566	3,361	2,691	2,675	2,343	2,355	2,105	1,375	1,022	638	365	157	83	19	10
2019	송파구	삼전동	외국인	412	21	11	7	1	29	74	68	49	26	17	39	45	16	7	1	1	-	-	-	-	-
2019	송파구	가락본동	계	27,876	954	796	816	1,253	1,931	2,547	2,610	2,381	1,829	2,242	2,393	2,576	2,156	1,294	903	568	353	186	65	14	9
2019	송파구	가락본동	한국인	27,511	938	784	815	1,250	1,921	2,515	2,573	2,342	1,798	2,199	2,342	2,521	2,131	1,288	903	566	352	185	65	14	9
2019	송파구	가락본동	외국인	365	16	12	1	3	10	32	37	39	31	43	51	55	25	6	-	2	1	1	-	-	-
2019	송파구	가락1동	계	27,716	1,553	1,575	1,150	1,167	1,620	2,194	2,700	2,891	2,192	2,035	1,969	2,063	1,831	1,245	749	404	206	110	45	12	5
2019	송파구	가락1동	한국인	27,624	1,549	1,572	1,148	1,167	1,615	2,180	2,677	2,875	2,183	2,031	1,966	2,061	1,828	1,245	748	401	206	110	45	12	5
2019	송파구	가락1동	외국인	92	4	3	2	-	5	14	23	16	9	4	3	2	3	-	1	3	-	-	-	-	-
2019	송파구	가락2동	계	33,920	1,165	1,617	1,769	1,974	2,202	2,597	2,411	2,720	2,684	3,134	2,752	2,699	2,399	1,487	986	607	390	213	83	21	10
2019	송파구	가락2동	한국인	33,701	1,163	1,612	1,767	1,974	2,188	2,576	2,379	2,699	2,669	3,109	2,721	2,670	2,382	1,483	985	607	390	213	83	21	10
2019	송파구	가락2동	외국인	219	2	5	2	-	14	21	32	21	15	25	31	29	17	4	1	-	-	-	-	-	-
2019	송파구	문정1동	계	21,301	777	692	674	969	1,426	2,029	1,912	1,834	1,345	1,643	1,715	1,887	1,701	1,111	695	427	251	128	52	22	11
2019	송파구	문정1동	한국인	21,095	769	685	673	964	1,410	2,005	1,886	1,816	1,324	1,621	1,690	1,867	1,693	1,110	695	425	250	128	51	22	11
2019	송파구	문정1동	외국인	206	8	7	1	5	16	24	26	18	21	22	25	20	8	1	-	2	1	-	1	-	-
2019	송파구	문정2동	계	29,967	922	850	661	932	1,764	3,688	4,268	3,676	2,332	1,968	1,766	1,796	1,798	1,294	906	593	420	220	89	15	9
2019	송파구	문정2동	한국인	29,788	920	848	660	931	1,750	3,651	4,222	3,642	2,317	1,959	1,761	1,790	1,792	1,293	906	593	420	220	89	15	9
2019	송파구	문정2동	외국인	179	2	2	1	1	14	37	46	34	15	9	5	6	6	1	-	-	-	-	-	-	-
2019	송파구	장지동	계	33,055	1,369	1,364	1,367	1,828	2,109	2,452	2,489	2,796	2,504	2,738	2,781	2,771	2,363	1,547	1,077	699	391	255	122	29	4
2019	송파구	장지동	한국인	32,833	1,365	1,360	1,366	1,828	2,100	2,409	2,437	2,765	2,489	2,717	2,764	2,752	2,359	1,547	1,076	698	391	255	122	29	4
2019	송파구	장지동	외국인	222	4	4	1	-	9	43	52	31	15	21	17	19	4	-	1	1	-	-	-	-	-
2019	송파구	위례동	계	28,296	2,273	2,556	1,988	1,444	1,412	1,393	2,035	3,242	3,052	2,480	1,773	1,462	1,264	753	543	289	169	91	56	20	1
2019	송파구	위례동	한국인	28,238	2,272	2,552	1,986	1,444	1,410	1,385	2,024	3,227	3,047	2,475	1,771	1,460	1,264	752	543	289	169	91	56	20	1
2019	송파구	위례동	외국인	58	1	4	2	-	2	8	11	15	5	5	2	2	-	1	-	-	-	-	-	-	-
2019	송파구	잠실본동	계	29,628	758	701	807	1,172	1,919	3,349	3,331	3,042	2,280	2,412	2,203	2,185	1,994	1,340	947	613	345	150	52	16	12
2019	송파구	잠실본동	한국인	29,043	744	692	804	1,166	1,891	3,297	3,240	2,996	2,237	2,359	2,125	2,091	1,944	1,329	941	612	345	150	52	16	12
2019	송파구	잠실본동	외국인	585	14	9	3	6	28	52	91	46	43	53	78	94	50	11	6	1	-	-	-	-	-
2019	송파구	잠실4동	계	22,240	1,195	1,933	1,313	997	1,026	1,067	1,242	2,303	2,397	1,971	1,498	1,418	1,358	997	683	421	235	91	62	15	18
2019	송파구	잠실4동	한국인	22,157	1,182	1,927	1,312	997	1,025	1,059	1,234	2,278	2,390	1,969	1,495	1,411	1,357	996	683	421	235	91	62	15	18
2019	송파구	잠실4동	외국인	83	13	6	1	-	1	8	8	25	7	2	3	7	1	1	-	-	-	-	-	-	-
2019	송파구	잠실6동	계	17,441	751	796	849	879	975	1,146	1,159	1,473	1,305	1,419	1,329	1,363	1,420	937	667	435	280	165	62	21	10
2019	송파구	잠실6동	한국인	17,249	730	775	841	878	970	1,135	1,124	1,429	1,290	1,402	1,323	1,360	1,417	937	667	434	279	165	62	21	10
2019	송파구	잠실6동	외국인	192	21	21	8	1	5	11	35	44	15	17	6	3	3	-	-	1	1	-	-	-	-
2019	송파구	잠실7동	계	10,191	278	369	480	653	680	625	512	612	672	848	893	780	783	658	545	342	242	151	53	13	2
2019	송파구	잠실7동	한국인	10,178	278	368	480	653	680	624	511	612	667	848	892	780	781	657	544	342	242	151	53	13	2
2019	송파구	잠실7동	외국인	13	-	1	-	-	-	1	1	-	5	-	1	-	2	1	1	-	-	-	-	-	-
2019	송파구	잠실2동	계	36,809	1,453	3,003	3,335	2,692	1,870	1,410	1,528	3,112	4,409	4,577	2,798	1,803	1,574	1,174	893	616	310	138	63	21	30
